userid,version,sum_gamerounds,retention_1,retention_7
7178115,gate_40,62,1,1
7178133,gate_40,239,0,1
7178147,gate_30,15,0,0
7178251,gate_40,25,1,0
7178314,gate_30,36,1,1
7178379,gate_30,72,1,0
7178397,gate_30,16,1,1
7178513,gate_40,4,0,0
7178563,gate_40,1,0,0
7178710,gate_30,0,0,0
7178723,gate_40,1,0,0
7178740,gate_30,128,1,1
7178857,gate_40,35,1,0
7179002,gate_40,1,0,0
7179090,gate_40,10,0,0
7179167,gate_40,15,1,0
7179191,gate_30,1,0,0
7179342,gate_30,63,1,1
7179350,gate_30,13,0,0
7179878,gate_40,2,0,0
7179952,gate_40,26,1,0
7180089,gate_40,64,1,0
7180254,gate_30,315,1,1
7180405,gate_40,7,0,0
7180431,gate_30,95,1,0
7180630,gate_40,8,0,0
7180695,gate_40,42,0,0
7180720,gate_30,10,0,0
7180800,gate_30,3,0,0
7180820,gate_40,13,1,0
7180895,gate_40,319,1,1
7181020,gate_40,5,0,0
7181403,gate_30,14,1,0
7181479,gate_30,27,0,0
7181522,gate_30,1,0,0
7181554,gate_40,48,1,0
7181890,gate_40,2,1,0
7182151,gate_30,458,0,1
7182160,gate_40,44,0,0
7182240,gate_40,77,1,0
7182248,gate_30,5,0,0
7182469,gate_30,17,1,0
7182480,gate_40,11,0,0
7182539,gate_40,2,0,0
7182699,gate_30,4,0,0
7182983,gate_30,3,0,0
7182999,gate_40,119,1,1
7183204,gate_30,144,1,1
7183344,gate_30,31,1,0
7183378,gate_30,3,0,0
7183420,gate_40,27,0,0
7183423,gate_40,36,1,0
7184065,gate_40,4,0,0
7184110,gate_40,7,0,0
7184233,gate_40,1,0,0
7184357,gate_30,5,0,0
7184575,gate_40,149,1,0
7184690,gate_30,69,0,0
7184800,gate_30,71,1,0
7184805,gate_30,17,0,0
7185212,gate_40,5,0,0
7185308,gate_30,281,1,0
7185316,gate_40,9,1,0
7185350,gate_40,6,1,0
7185591,gate_30,109,1,1
7185616,gate_30,21,1,0
7185850,gate_40,0,0,0
7186035,gate_30,0,0,0
7186117,gate_40,27,1,0
7186197,gate_30,15,0,0
7186263,gate_40,22,1,0
7186349,gate_30,0,0,0
7186360,gate_40,30,1,0
7186422,gate_30,97,1,0
7186627,gate_30,323,1,1
7186658,gate_40,92,0,1
7186709,gate_40,323,1,0
7186710,gate_30,100,1,0
7186758,gate_40,186,0,1
7186825,gate_30,13,0,0
7186963,gate_30,4,1,0
7186974,gate_40,12,0,0
7187137,gate_40,97,1,0
7187157,gate_30,20,1,1
7187202,gate_40,34,0,0
7187221,gate_40,6,1,0
7187420,gate_30,0,0,0
7187446,gate_40,125,1,1
7187865,gate_40,18,1,1
7187916,gate_40,11,0,0
7188114,gate_40,160,1,1
7188224,gate_30,4,0,0
7188372,gate_40,46,0,1
7188373,gate_30,84,0,0
7188455,gate_40,60,1,0
7188471,gate_30,15,0,1
7188639,gate_30,4,0,0
7188693,gate_40,14,1,0
7188705,gate_40,24,0,0
7188707,gate_40,119,1,0
7188736,gate_30,4,0,0
7188761,gate_40,98,1,0
7188800,gate_40,15,1,0
7188830,gate_40,10,1,0
7188844,gate_30,18,1,0
7188972,gate_40,152,1,0
7189101,gate_30,85,0,1
7189123,gate_40,46,1,0
7189161,gate_30,5,0,0
7189261,gate_40,1,0,0
7189303,gate_40,6,0,0
7189307,gate_30,2,0,0
7189312,gate_30,17,0,0
7189328,gate_30,20,0,0
7189442,gate_30,12,1,0
7189555,gate_40,18,0,0
7189842,gate_40,16,1,0
7189994,gate_30,203,1,0
7190011,gate_30,1,0,0
7190069,gate_30,57,0,1
7190099,gate_30,63,1,0
7190412,gate_30,18,0,0
7190506,gate_30,24,0,0
7190583,gate_40,1,0,0
7190676,gate_40,17,0,0
7190724,gate_30,5,0,0
7190957,gate_40,113,0,0
7191058,gate_40,19,1,0
7191477,gate_30,54,1,0
7191653,gate_40,8,0,0
7191959,gate_40,21,1,0
7192082,gate_40,207,1,1
7192087,gate_40,1,0,0
7192150,gate_40,7,0,0
7192156,gate_40,235,1,1
7192194,gate_40,15,0,0
7192223,gate_40,101,1,0
7192288,gate_30,5,0,0
7192386,gate_40,28,1,0
7192426,gate_30,3,1,0
7192465,gate_40,32,0,0
7192630,gate_30,102,1,1
7192825,gate_30,21,1,0
7192857,gate_40,1,0,0
7192938,gate_40,165,1,1
7193171,gate_30,297,1,1
7193282,gate_40,199,1,1
7193560,gate_40,30,1,0
7193701,gate_40,5,0,0
7193806,gate_40,13,0,0
7193966,gate_30,134,1,1
7194293,gate_40,27,1,0
7194294,gate_40,3,0,0
7194349,gate_30,184,1,1
7194355,gate_30,15,0,0
7194685,gate_30,5,1,0
7194749,gate_30,4,0,0
7194822,gate_30,193,1,0
7194830,gate_40,120,1,1
7194902,gate_40,228,1,0
7195086,gate_40,34,1,0
7195088,gate_30,24,0,0
7195099,gate_40,6,0,0
7195203,gate_40,209,1,1
7195320,gate_40,0,0,0
7195507,gate_30,5,0,0
7195667,gate_40,4,0,0
7196049,gate_30,13,0,0
7196143,gate_40,355,1,1
7196354,gate_40,0,0,0
7196402,gate_30,1,0,0
7196552,gate_30,78,1,1
7196571,gate_30,302,1,0
7196584,gate_30,14,0,0
7196651,gate_40,1,0,0
7196675,gate_40,86,1,0
7196781,gate_40,7,0,0
7197137,gate_40,2,0,1
7197151,gate_30,4,1,0
7197463,gate_30,26,0,1
7197709,gate_30,2,0,0
7197722,gate_30,54,1,0
7198107,gate_30,2,0,0
7198143,gate_40,35,1,0
7198218,gate_30,12,0,0
7198265,gate_30,1,0,0
7198310,gate_40,25,1,0
7198355,gate_40,31,1,1
7198701,gate_40,68,1,0
7198724,gate_40,84,1,0
7198810,gate_40,0,0,0
7198840,gate_40,2,0,0
7198866,gate_40,748,1,1
7198996,gate_30,1,0,0
7199021,gate_30,8,0,0
7199197,gate_30,5,0,0
7199285,gate_30,10,0,0
7199348,gate_30,12,1,0
7199565,gate_30,25,0,0
7199584,gate_30,3,0,0
7199624,gate_30,1,0,0
7199772,gate_30,2,1,0
7199798,gate_40,59,1,1
7199814,gate_30,10,1,0
7199827,gate_30,37,0,0
7199934,gate_30,13,0,0
7199935,gate_40,1,0,0
7200188,gate_30,31,1,0
7200338,gate_40,11,0,0
7200574,gate_30,3,0,0
7200699,gate_40,47,1,0
7200726,gate_30,2,0,0
7200886,gate_40,1,0,0
7200905,gate_40,8,0,0
7200974,gate_30,84,1,0
7201309,gate_30,60,1,0
7201361,gate_30,47,1,0
7201580,gate_30,277,1,1
7201649,gate_30,41,1,0
7201941,gate_40,27,1,0
7202037,gate_30,64,0,0
7202040,gate_30,5,0,0
7202174,gate_30,1,0,0
7202314,gate_40,2,0,0
7202588,gate_30,1,0,0
7202748,gate_40,4,0,0
7202756,gate_30,1,0,0
7202769,gate_40,138,1,1
7202794,gate_40,44,1,0
7202901,gate_30,20,0,0
7202957,gate_40,10,0,0
7202994,gate_40,19,1,0
7203168,gate_30,0,0,0
7203326,gate_30,4,0,0
7203436,gate_40,20,1,0
7203484,gate_40,14,1,0
7203550,gate_40,20,1,0
7203575,gate_40,6,1,0
7203661,gate_30,24,1,0
7203797,gate_30,0,0,0
7203847,gate_40,24,1,0
7203871,gate_30,11,0,0
7204061,gate_40,27,1,1
7204156,gate_40,83,0,1
7204285,gate_30,282,1,1
7204301,gate_40,65,1,0
7204337,gate_30,5,0,0
7204347,gate_40,28,1,0
7204414,gate_30,4,0,0
7204429,gate_40,46,1,0
7204628,gate_40,30,0,0
7204646,gate_30,156,1,1
7204744,gate_40,9,0,0
7204948,gate_30,30,1,0
7204951,gate_30,226,1,1
7205152,gate_40,57,1,0
7205196,gate_40,62,0,0
7205564,gate_30,252,1,1
7205661,gate_40,14,1,0
7205669,gate_30,23,0,0
7206278,gate_40,4,0,0
7206314,gate_30,21,1,0
7206335,gate_30,446,1,0
7206346,gate_30,9,0,0
7206512,gate_30,7,0,0
7206536,gate_40,4,0,0
7206700,gate_30,15,0,0
7206711,gate_30,29,1,1
7206754,gate_40,102,1,1
7206873,gate_30,1,0,0
7206911,gate_30,4,0,0
7207007,gate_40,32,1,0
7207105,gate_40,131,1,1
7207137,gate_40,16,0,0
7207173,gate_30,27,1,0
7207184,gate_30,5,1,0
7207274,gate_40,0,0,0
7207339,gate_30,16,1,0
7207384,gate_40,16,1,0
7207403,gate_40,10,0,0
7207425,gate_40,3,0,0
7207457,gate_30,13,0,0
7207536,gate_30,50,0,0
7207869,gate_40,0,0,0
7207978,gate_30,2,0,0
7208146,gate_30,1,0,0
7208458,gate_40,106,1,0
7208529,gate_30,14,0,0
7208758,gate_30,191,1,0
7208834,gate_40,80,1,1
7208945,gate_30,0,0,0
7208992,gate_30,92,1,0
7209269,gate_30,11,0,0
7209272,gate_30,8,1,0
7209335,gate_40,2,0,0
7209595,gate_40,3,0,0
7209809,gate_30,12,0,0
7210210,gate_40,1,0,0
7210347,gate_40,7,0,0
7210553,gate_40,2,0,0
7211076,gate_30,145,1,1
7211121,gate_40,25,1,0
7211280,gate_40,40,1,0
7211344,gate_30,151,1,1
7211347,gate_30,69,1,1
7211618,gate_40,15,1,0
7211655,gate_40,5,1,0
7211782,gate_40,5,0,0
7211881,gate_30,35,1,0
7211994,gate_30,21,0,0
7212030,gate_30,17,1,1
7212067,gate_30,48,1,0
7212337,gate_40,1,0,0
7212356,gate_30,23,1,0
7212776,gate_40,557,1,1
7212901,gate_30,192,1,1
7212903,gate_40,108,1,0
7212934,gate_30,2,0,0
7212945,gate_30,6,0,0
7213086,gate_30,18,1,1
7213227,gate_30,3,0,0
7213394,gate_40,76,1,1
7213421,gate_40,112,1,1
7213430,gate_30,134,1,0
7213536,gate_40,11,1,0
7213565,gate_30,18,0,0
7213625,gate_40,8,1,0
7213785,gate_40,61,1,0
7213885,gate_30,13,1,0
7214207,gate_40,70,1,0
7214269,gate_30,3,0,0
7214279,gate_40,12,0,0
7214370,gate_40,0,0,0
7214434,gate_40,10,0,0
7214509,gate_30,9,0,0
7214535,gate_40,7,0,0
7214830,gate_30,5,0,0
7214840,gate_30,25,0,1
7215182,gate_40,1,0,0
7215200,gate_30,0,0,0
7215259,gate_40,59,0,1
7215455,gate_40,10,0,0
7215474,gate_40,27,1,0
7215581,gate_30,128,1,0
7215589,gate_30,21,0,0
7215603,gate_30,14,0,0
7215760,gate_30,12,0,0
7215853,gate_40,186,0,1
7215965,gate_40,84,1,1
7215986,gate_30,2,0,0
7216077,gate_40,3,0,0
7216122,gate_30,112,1,0
7216203,gate_40,251,1,1
7216226,gate_40,5,0,1
7216357,gate_40,61,1,0
7216585,gate_40,0,0,0
7216707,gate_40,4,0,0
7216732,gate_30,8,1,0
7216768,gate_30,19,0,0
7216963,gate_30,15,0,0
7217104,gate_30,19,0,0
7217228,gate_40,14,0,0
7217416,gate_40,1,0,0
7217417,gate_30,79,1,1
7217500,gate_40,80,1,0
7217502,gate_40,1,0,0
7217676,gate_30,29,1,0
7217687,gate_40,90,1,0
7217697,gate_30,176,0,1
7217739,gate_30,316,1,1
7217764,gate_40,25,1,0
7217918,gate_40,13,1,0
7218088,gate_30,17,0,0
7218126,gate_30,497,1,1
7218149,gate_40,52,0,1
7218349,gate_40,43,1,1
7218668,gate_30,51,0,0
7218773,gate_40,29,0,0
7218877,gate_40,135,1,1
7219005,gate_30,97,1,0
7219025,gate_40,111,1,1
7219060,gate_30,6,0,0
7219315,gate_30,2,1,0
7219369,gate_30,36,0,0
7219427,gate_40,18,1,0
7219429,gate_40,14,1,0
7219538,gate_30,7,0,0
7219563,gate_40,158,1,1
7219603,gate_40,12,0,0
7219616,gate_30,2,0,0
7219708,gate_30,11,0,0
7219722,gate_40,40,1,0
7219743,gate_30,3,0,0
7220186,gate_40,2,0,0
7220195,gate_30,108,1,0
7220302,gate_30,43,1,0
7220359,gate_40,190,1,1
7220440,gate_40,40,1,0
7220442,gate_40,12,1,0
7220552,gate_30,1,0,0
7220603,gate_40,93,1,0
7220707,gate_30,12,0,0
7220725,gate_40,17,0,0
7220753,gate_30,56,1,0
7220757,gate_40,5,0,0
7220764,gate_40,32,1,0
7220986,gate_30,37,0,0
7221109,gate_30,28,0,1
7221141,gate_30,4,0,0
7221179,gate_30,77,1,1
7221204,gate_40,2,0,0
7221231,gate_40,81,1,0
7221362,gate_40,1,0,0
7221444,gate_30,209,0,1
7221507,gate_30,12,1,0
7221548,gate_40,12,1,0
7221869,gate_30,8,0,0
7221886,gate_40,112,1,0
7222229,gate_30,16,1,0
7222291,gate_30,0,0,0
7222351,gate_30,194,1,1
7222370,gate_40,45,1,0
7222469,gate_40,4,0,0
7222492,gate_40,16,1,0
7222500,gate_40,51,0,0
7222625,gate_40,137,1,1
7222814,gate_30,24,1,0
7222915,gate_40,97,1,0
7223158,gate_30,82,1,1
7223198,gate_30,7,0,0
7223220,gate_30,14,0,0
7223267,gate_40,37,1,0
7223324,gate_40,163,1,1
7223458,gate_30,30,0,1
7223546,gate_30,9,0,0
7223636,gate_30,7,1,0
7223677,gate_30,83,1,0
7223798,gate_30,38,0,0
7223810,gate_30,38,1,0
7223855,gate_40,24,0,0
7223861,gate_40,48,0,0
7223895,gate_40,9,0,1
7224056,gate_30,41,1,1
7224142,gate_30,52,1,0
7224194,gate_40,4,0,0
7224349,gate_40,5,0,0
7224374,gate_30,1,0,0
7224390,gate_40,174,1,0
7224568,gate_40,11,0,0
7224682,gate_30,2,0,0
7224711,gate_30,1,0,0
7224861,gate_40,28,1,0
7224907,gate_30,180,1,1
7224917,gate_30,12,1,0
7224929,gate_30,13,0,0
7225028,gate_40,6,0,0
7225056,gate_40,55,0,0
7225344,gate_40,87,1,0
7225412,gate_40,0,0,0
7225435,gate_30,2,0,0
7225506,gate_30,172,1,1
7225703,gate_30,38,1,0
7225950,gate_40,1,0,0
7225985,gate_40,12,0,0
7226104,gate_30,2,0,0
7226214,gate_30,39,1,1
7226222,gate_40,1,0,0
7226485,gate_30,4,1,0
7226687,gate_30,14,1,0
7226868,gate_30,1,0,0
7226871,gate_40,276,1,1
7227005,gate_40,1,0,0
7227181,gate_40,16,0,0
7227247,gate_40,9,0,1
7227418,gate_30,21,0,0
7227424,gate_40,46,0,0
7227425,gate_30,1,0,0
7227797,gate_40,1,0,0
7227799,gate_30,16,1,0
7227852,gate_40,4,0,0
7227856,gate_30,8,1,0
7228300,gate_30,28,0,0
7228603,gate_30,55,1,0
7228660,gate_40,12,0,0
7228786,gate_30,8,0,0
7228825,gate_30,2,0,0
7228923,gate_30,56,1,0
7229044,gate_40,34,1,0
7229155,gate_40,91,1,0
7229470,gate_40,103,1,0
7229552,gate_40,17,0,0
7229786,gate_40,0,0,0
7229846,gate_30,1,0,0
7229936,gate_30,10,0,0
7230192,gate_40,58,1,1
7230200,gate_40,7,0,0
7230211,gate_30,201,1,1
7230248,gate_40,2,1,0
7230349,gate_30,29,1,0
7230356,gate_30,11,0,0
7230445,gate_30,5,0,0
7230585,gate_30,203,1,1
7230599,gate_40,19,0,0
7230714,gate_30,85,1,1
7230796,gate_30,37,0,0
7230833,gate_40,2,0,0
7230956,gate_30,14,1,0
7231210,gate_40,28,0,0
7231406,gate_40,128,1,0
7231728,gate_40,1,0,0
7231742,gate_30,8,0,0
7231749,gate_30,15,0,0
7231791,gate_30,14,0,0
7231950,gate_40,32,1,0
7231960,gate_30,34,1,0
7232046,gate_30,5,0,0
7232095,gate_40,138,0,1
7232129,gate_30,28,0,0
7232327,gate_30,5,0,0
7232789,gate_30,62,0,0
7232845,gate_30,14,1,0
7232878,gate_30,0,0,0
7233126,gate_30,6,0,0
7233347,gate_30,1,1,0
7233421,gate_30,171,1,1
7233489,gate_30,5,0,0
7233552,gate_40,133,1,0
7233563,gate_30,9,0,0
7233630,gate_40,15,1,0
7234044,gate_30,17,1,0
7234073,gate_40,29,1,0
7234076,gate_30,55,1,1
7234260,gate_30,10,1,0
7234275,gate_40,23,1,0
7234591,gate_30,1,0,0
7234915,gate_30,23,0,0
7235004,gate_30,103,1,1
7235013,gate_30,55,1,0
7235250,gate_40,9,0,0
7235545,gate_40,5,1,0
7235564,gate_30,2,0,0
7235617,gate_40,174,1,0
7235825,gate_40,9,0,0
7236058,gate_40,11,1,0
7236242,gate_30,6,0,0
7236253,gate_40,5,0,0
7236259,gate_40,6,1,0
7236379,gate_30,48,0,1
7236574,gate_40,18,0,0
7236620,gate_40,22,0,0
7236657,gate_30,50,1,0
7236862,gate_40,12,0,0
7236865,gate_40,8,0,0
7237171,gate_40,0,0,0
7237221,gate_30,7,0,0
7237408,gate_30,3,0,0
7237539,gate_30,11,0,0
7237669,gate_30,3,0,0
7237749,gate_30,275,1,1
7237814,gate_40,10,0,0
7237854,gate_40,3,0,0
7238141,gate_40,43,0,1
7238142,gate_40,53,1,0
7238280,gate_40,5,0,0
7238519,gate_40,7,0,0
7238544,gate_40,4,1,0
7238553,gate_40,106,1,0
7238677,gate_40,140,0,1
7238834,gate_30,155,1,0
7239011,gate_30,32,1,0
7239250,gate_40,2,0,0
7239280,gate_30,197,1,0
7239312,gate_40,95,1,1
7239614,gate_40,9,0,0
7240110,gate_40,22,0,1
7240310,gate_40,20,0,0
7240484,gate_40,9,1,1
7240540,gate_40,6,0,0
7240564,gate_40,130,1,0
7240770,gate_40,2,0,0
7240784,gate_30,100,1,0
7240803,gate_30,0,0,0
7240856,gate_40,140,1,0
7240869,gate_40,41,0,1
7241116,gate_40,12,1,0
7241293,gate_30,39,1,0
7241469,gate_40,22,1,1
7241500,gate_30,8,1,0
7241601,gate_40,5,0,0
7241693,gate_30,67,1,1
7241745,gate_40,98,1,0
7241925,gate_30,1,0,0
7241975,gate_40,5,0,0
7242310,gate_30,447,1,1
7242387,gate_40,67,0,0
7242415,gate_30,8,0,0
7242432,gate_40,133,1,0
7242469,gate_40,126,1,1
7242551,gate_30,18,0,0
7242637,gate_40,139,1,0
7242711,gate_40,12,1,1
7242764,gate_30,45,1,0
7242912,gate_30,5,0,0
7243012,gate_40,33,1,0
7243075,gate_40,8,0,0
7243116,gate_40,19,0,0
7243164,gate_40,12,1,0
7243325,gate_30,1,0,0
7243422,gate_30,88,0,0
7243503,gate_40,2,0,0
7243703,gate_30,3,0,0
7243820,gate_40,57,1,0
7243829,gate_40,21,0,0
7243869,gate_30,78,1,1
7243899,gate_30,4,0,0
7244194,gate_40,29,0,0
7244284,gate_30,39,0,1
7244329,gate_30,20,1,0
7244336,gate_40,39,1,0
7244339,gate_30,11,0,0
7244427,gate_40,87,1,0
7244441,gate_30,305,1,1
7244460,gate_40,151,1,0
7244516,gate_40,2,0,0
7244614,gate_30,15,1,0
7244623,gate_40,134,1,1
7244642,gate_40,27,0,1
7244843,gate_40,56,1,0
7244909,gate_30,7,1,0
7245205,gate_40,10,0,0
7245421,gate_30,4,0,1
7245740,gate_40,5,0,0
7245833,gate_30,32,1,0
7245905,gate_40,39,0,0
7246083,gate_40,8,0,0
7246226,gate_40,62,1,1
7246252,gate_40,43,1,1
7246346,gate_40,1,0,0
7246463,gate_30,35,1,1
7246484,gate_30,17,1,0
7246744,gate_30,35,1,0
7246754,gate_40,20,1,0
7246921,gate_40,113,1,1
7247040,gate_40,5,0,0
7247159,gate_40,23,1,1
7247360,gate_40,7,1,0
7247416,gate_30,77,1,1
7247486,gate_40,6,0,0
7247808,gate_40,28,0,0
7248025,gate_40,761,1,1
7248163,gate_40,41,1,0
7248249,gate_30,68,1,0
7248333,gate_40,8,0,0
7248474,gate_40,11,0,0
7248516,gate_30,6,0,0
7248530,gate_30,0,0,0
7248543,gate_40,39,1,0
7248598,gate_40,3,0,0
7248745,gate_40,1,0,0
7248972,gate_40,52,1,0
7249079,gate_30,94,1,1
7249254,gate_30,6,0,0
7249677,gate_30,11,1,0
7249738,gate_40,94,1,0
7249946,gate_30,3,0,0
7249963,gate_40,94,1,1
7250211,gate_30,9,0,0
7250218,gate_40,3,0,0
7250255,gate_40,11,0,1
7250257,gate_30,13,0,0
7250335,gate_40,3,0,0
7250540,gate_30,2,0,0
7250563,gate_40,5,0,0
7250626,gate_40,11,0,0
7250645,gate_30,2,0,0
7250646,gate_40,8,1,0
7250682,gate_30,1,0,0
7250845,gate_40,101,1,0
7250869,gate_30,18,0,0
7250929,gate_30,35,1,0
7251152,gate_40,12,1,0
7251166,gate_30,65,1,0
7251176,gate_30,34,0,0
7251191,gate_40,65,1,0
7251491,gate_40,0,0,0
7251698,gate_30,84,1,0
7251778,gate_30,86,1,0
7252036,gate_40,43,1,0
7252120,gate_40,149,1,1
7252564,gate_40,3,0,0
7252587,gate_30,7,0,0
7252859,gate_30,3,0,0
7252882,gate_30,0,0,0
7252913,gate_40,13,0,0
7253021,gate_40,0,0,0
7253070,gate_30,45,1,0
7253125,gate_40,2,0,0
7253335,gate_30,36,1,0
7253413,gate_30,1,0,0
7253436,gate_30,4,0,0
7253487,gate_40,8,0,0
7253977,gate_30,10,0,0
7254168,gate_40,35,0,0
7254189,gate_40,7,0,0
7254344,gate_40,126,1,0
7254347,gate_30,74,1,0
7254578,gate_40,2,0,0
7254901,gate_30,14,0,1
7255020,gate_30,17,0,0
7255123,gate_30,158,1,1
7255218,gate_40,1,0,0
7255283,gate_30,0,0,0
7255448,gate_40,14,0,0
7255714,gate_30,336,1,1
7255731,gate_30,163,1,1
7255736,gate_30,36,1,0
7255924,gate_30,139,0,1
7255946,gate_30,16,0,0
7256081,gate_30,4,1,0
7256280,gate_40,1,0,0
7256335,gate_30,26,1,0
7256644,gate_40,65,1,0
7256680,gate_30,324,1,1
7256832,gate_40,11,0,0
7256897,gate_40,23,1,0
7257011,gate_40,19,1,0
7257244,gate_30,116,1,1
7257286,gate_40,20,1,0
7257315,gate_40,1,0,0
7257372,gate_40,11,0,0
7257420,gate_40,270,1,0
7257594,gate_30,14,0,0
7257641,gate_30,19,1,0
7257741,gate_40,25,0,0
7257998,gate_40,5,0,0
7258038,gate_30,94,1,0
7258153,gate_30,2,0,0
7258196,gate_40,30,1,0
7258434,gate_40,95,0,1
7258460,gate_40,124,0,0
7258493,gate_40,15,0,0
7258631,gate_40,75,1,1
7258693,gate_40,2,0,0
7258739,gate_40,57,0,0
7259029,gate_30,49,1,0
7259038,gate_30,37,1,0
7259139,gate_30,4,0,0
7259256,gate_30,11,0,0
7259286,gate_30,60,1,1
7259296,gate_40,2,0,0
7259346,gate_40,425,1,1
7259566,gate_40,2,0,0
7259568,gate_30,8,0,0
7259784,gate_30,17,1,0
7259887,gate_40,151,1,0
7260031,gate_30,1,0,0
7260210,gate_30,135,1,1
7260314,gate_30,5,0,0
7260352,gate_30,0,0,0
7260529,gate_40,10,1,0
7260727,gate_30,55,1,0
7261125,gate_40,14,0,0
7261129,gate_30,1,0,0
7261450,gate_40,35,0,0
7261501,gate_40,360,1,1
7261753,gate_40,1,0,0
7261759,gate_30,0,0,0
7261791,gate_30,7,1,0
7261919,gate_40,53,1,0
7261941,gate_40,0,0,0
7261962,gate_40,5,0,0
7262019,gate_30,7,0,1
7262101,gate_30,5,0,0
7262233,gate_40,7,0,0
7262313,gate_30,12,1,0
7262333,gate_30,0,0,0
7262351,gate_40,10,0,0
7262453,gate_40,21,1,0
7262481,gate_30,24,1,0
7262512,gate_30,27,1,0
7262649,gate_30,88,1,1
7262692,gate_40,22,1,0
7262845,gate_30,40,0,0
7263024,gate_40,67,1,1
7263188,gate_30,12,0,0
7263301,gate_30,1,0,0
7263313,gate_40,0,0,0
7263395,gate_40,9,0,0
7263399,gate_30,1,0,0
7263450,gate_30,157,1,1
7263560,gate_40,18,0,0
7263760,gate_30,46,0,0
7263916,gate_40,91,1,0
7263933,gate_40,29,1,0
7263974,gate_40,25,1,0
7263984,gate_30,1,0,0
7264058,gate_40,337,1,0
7264075,gate_40,1,0,0
7264265,gate_30,126,1,1
7264283,gate_30,166,1,1
7264650,gate_40,0,0,0
7264675,gate_30,57,1,0
7264713,gate_40,3,0,0
7264721,gate_30,3,0,0
7264765,gate_30,0,0,0
7264793,gate_30,108,1,0
7264836,gate_40,91,1,0
7264882,gate_30,1,0,0
7265111,gate_30,9,1,0
7265198,gate_40,9,0,0
7265214,gate_40,16,1,0
7265507,gate_30,127,1,1
7265742,gate_40,6,0,0
7265935,gate_30,1,0,0
7266192,gate_40,2,0,0
7266412,gate_40,148,1,1
7266522,gate_30,112,1,0
7266587,gate_40,5,0,0
7266768,gate_30,4,0,0
7266773,gate_30,18,1,0
7267014,gate_40,84,1,0
7267091,gate_40,58,1,0
7267094,gate_30,22,0,0
7267570,gate_40,47,0,0
7267599,gate_40,291,1,1
7267812,gate_30,30,1,0
7267964,gate_30,194,1,1
7267991,gate_40,1,0,0
7268134,gate_30,18,1,0
7268179,gate_40,19,1,1
7268297,gate_40,13,0,0
7268323,gate_30,1,0,0
7268345,gate_40,0,0,0
7268485,gate_30,7,0,0
7268776,gate_40,338,1,1
7269118,gate_30,149,1,1
7269150,gate_30,0,0,0
7269188,gate_40,8,0,0
7269214,gate_40,46,1,0
7269361,gate_40,28,0,0
7269430,gate_40,6,0,0
7269565,gate_40,93,1,0
7269640,gate_30,32,1,0
7269722,gate_40,4,0,0
7270063,gate_30,56,1,0
7270145,gate_40,1,0,0
7270266,gate_40,0,0,0
7270413,gate_40,102,1,1
7270470,gate_30,1,0,0
7270669,gate_30,42,0,0
7270754,gate_30,58,1,0
7270822,gate_40,3,0,0
7271075,gate_40,328,1,1
7271155,gate_40,4,0,0
7271707,gate_30,29,0,0
7271778,gate_30,9,0,0
7271915,gate_40,45,1,1
7272040,gate_30,488,1,1
7272204,gate_40,22,1,0
7272209,gate_30,163,1,0
7272266,gate_30,148,1,1
7272284,gate_30,2,0,0
7272401,gate_40,2,0,0
7272494,gate_30,37,0,0
7272542,gate_40,8,0,0
7272588,gate_40,214,0,1
7273267,gate_40,5,0,0
7273287,gate_30,35,0,1
7273412,gate_40,34,1,0
7273513,gate_40,5,0,0
7273668,gate_30,2,0,0
7273727,gate_40,4,0,0
7273738,gate_30,4,0,0
7273797,gate_30,82,1,0
7273952,gate_40,54,0,0
7274532,gate_30,4,0,0
7274572,gate_30,5,1,0
7274790,gate_40,4,0,0
7274890,gate_40,1,0,0
7275061,gate_40,1,0,0
7275081,gate_30,76,1,1
7275315,gate_30,15,1,0
7275381,gate_30,4,1,0
7275449,gate_40,2,0,0
7275508,gate_30,8,0,0
7275755,gate_40,1,0,0
7275801,gate_30,55,1,1
7275882,gate_30,5,0,0
7275884,gate_40,8,1,0
7275918,gate_30,48,1,0
7275921,gate_40,452,1,1
7276102,gate_30,19,1,0
7276169,gate_40,19,1,0
7276228,gate_40,12,0,0
7276289,gate_30,9,1,0
7276299,gate_30,124,0,1
7276322,gate_40,8,0,0
7276335,gate_40,20,0,0
7276343,gate_30,2,0,0
7276619,gate_30,270,1,1
7276645,gate_30,27,1,0
7276660,gate_30,3,0,0
7277328,gate_30,20,1,0
7277364,gate_30,2,0,0
7277419,gate_40,1,0,0
7277627,gate_40,32,1,0
7277869,gate_40,40,1,0
7278003,gate_40,54,1,0
7278418,gate_30,53,1,0
7278574,gate_40,31,0,0
7278625,gate_30,1,0,0
7278629,gate_30,43,1,0
7278721,gate_40,21,1,0
7278756,gate_40,4,0,0
7278764,gate_30,62,1,0
7278853,gate_30,0,0,0
7279034,gate_30,5,0,0
7279101,gate_40,203,1,1
7279106,gate_40,13,0,0
7279189,gate_30,66,0,0
7279330,gate_40,2,0,0
7279371,gate_30,30,1,0
7279390,gate_30,193,0,0
7279458,gate_40,247,1,0
7279617,gate_30,280,1,1
7279628,gate_30,20,0,0
7280005,gate_40,21,1,0
7280245,gate_40,66,1,0
7280665,gate_40,10,0,0
7280676,gate_30,57,1,0
7280732,gate_40,10,0,0
